date,location_id,crop_name,price,quantity,temperature,humidity,rainfall,wind_speed,sunshine_hours,season,demand_factor
2024-03-15,LOC003,corn,29.03,987,40.54,61.67,3.39,24.25,7.45,0.25,1.0707149826630218
2024-03-15,LOC005,rice,40.83,838,26.87,63.55,5.88,13.02,8.3,0.25,1.2529557067897115
2024-03-16,LOC002,rice,30.28,491,26.19,30.39,5.05,19.62,10.14,0.25,0.8400782232775006
2024-03-16,LOC001,cotton,77.03,766,28.23,68.29,1.94,19.3,9.29,0.25,0.8048258987540007
2024-03-16,LOC002,wheat,34.09,974,37.15,60.33,9.38,16.26,10.19,0.25,1.1849811951484208
2024-03-17,LOC002,potato,19.24,644,29.83,50.06,6.44,5.91,11.05,0.25,1.2539557057645843
2024-03-17,LOC001,wheat,28.26,320,34.79,62.49,6.13,15.02,9.67,0.25,1.1504809927725963
2024-03-17,LOC005,corn,21.36,302,38.83,30.85,11.25,20.57,9.18,0.25,0.8841559913721211
2024-03-17,LOC004,soybean,71.27,973,37.74,51.71,1.97,7.26,7.42,0.25,1.0120191909631435
2024-03-17,LOC005,rice,35.44,228,29.28,59.62,10.53,15.19,9.32,0.25,1.0414236819311873
2024-03-18,LOC001,corn,23.2,723,30.29,60.47,14.75,5.94,10.57,0.25,1.1348446192735375
2024-03-19,LOC003,rice,51.62,267,41.28,32.99,3.12,9.1,11.08,0.25,1.068080528362287
2024-03-19,LOC003,onion,36.15,184,30.55,64.29,4.82,11.95,11.98,0.25,0.8949399772393778
2024-03-19,LOC003,soybean,58.01,448,31.23,54.58,7.28,17.57,7.56,0.25,0.9530425068214954
2024-03-19,LOC001,onion,38.23,162,25.45,48.66,1.96,20.88,7.39,0.25,1.082974366223867
2024-03-19,LOC004,soybean,75.32,434,30.97,49.04,2.85,8.48,11.71,0.25,1.1363678839723412
2024-03-20,LOC004,potato,15.7,141,34.25,47.44,7.87,21.44,9.37,0.25,1.0818719125392244
2024-03-20,LOC004,potato,19.6,1025,28.96,39.86,14.66,9.49,10.7,0.25,1.2766053268861186
2024-03-20,LOC005,onion,33.74,821,25.31,39.58,7.41,19.63,8.27,0.25,1.1414260753696885
2024-03-20,LOC002,cotton,95.35,180,35.58,46.2,0.28,22.04,10.64,0.25,0.9084003991641422
2024-03-21,LOC004,rice,48.14,405,37.97,38.51,9.36,6.55,10.82,0.25,1.2179925089876351
2024-03-21,LOC003,potato,18.61,612,25.98,32.17,1.94,21.72,7.47,0.25,0.9825734451845879
2024-03-21,LOC002,potato,13.72,601,30.18,35.77,7.24,14.59,10.81,0.25,0.9211874598329277
2024-03-21,LOC001,onion,32.05,278,28.43,69.46,13.02,17.72,8.93,0.25,1.0673335295747868
2024-03-21,LOC002,potato,17.74,505,41.44,41.29,0.28,20.24,7.33,0.25,0.8490200416573164
2024-03-22,LOC003,corn,24.9,167,39.02,48.01,13.85,18.6,9.21,0.25,1.079434376342242
2024-03-22,LOC002,tomato,57.09,600,33.31,35.06,13.91,11.78,10.28,0.25,1.2306912233638785
2024-03-22,LOC001,soybean,75.48,407,40.5,42.13,2.55,7.5,9.81,0.25,1.093988075287214
2024-03-23,LOC005,onion,33.65,211,32.75,61.65,11.99,13.86,11.9,0.25,1.10230658432107
2024-03-23,LOC004,corn,25.24,368,29.93,61.53,7.95,16.66,9.27,0.25,1.213254569759275
2024-03-24,LOC002,rice,53.55,345,41.26,32.43,3.34,9.42,10.13,0.25,1.11450744733986
2024-03-24,LOC002,potato,20.52,310,35.27,47.5,6.62,21.39,8.99,0.25,1.1853862583475936
2024-03-25,LOC005,cotton,119.95,406,25.26,33.06,1.49,5.52,7.67,0.25,1.2007476052854904
2024-03-25,LOC003,corn,20.51,427,32.48,60.26,11.18,14.95,9.29,0.25,1.0225556945927852
2024-03-26,LOC003,potato,24.62,687,37.5,36.26,2.97,24.53,11.22,0.25,1.269249718223496
2024-03-26,LOC002,potato,16.39,825,34.13,53.86,7.86,5.32,11.07,0.25,1.0479688988001932
2024-03-27,LOC004,onion,40.68,980,37.28,55.0,5.16,24.02,8.3,0.25,1.2276251588299947
2024-03-28,LOC004,potato,14.97,432,40.17,31.82,6.27,11.27,8.91,0.25,0.9751750836575996
2024-03-28,LOC003,soybean,62.32,739,39.56,30.99,6.53,9.26,10.61,0.25,1.009468288308761
2024-03-28,LOC004,tomato,46.07,924,26.2,61.73,3.36,11.88,8.11,0.25,0.9183525881050332
2024-03-30,LOC001,rice,39.22,834,27.83,63.97,14.52,24.76,7.75,0.25,1.1921007444044724
2024-03-31,LOC003,rice,47.6,876,35.62,47.84,9.04,22.76,11.95,0.25,1.2258038645864593
2024-03-31,LOC005,soybean,73.05,254,38.27,62.53,4.12,8.02,8.56,0.25,0.9264879719006003
2024-03-31,LOC004,wheat,37.16,433,34.67,48.11,3.83,19.81,7.12,0.25,1.2556995468649288
2024-04-01,LOC003,corn,24.63,503,39.71,65.88,8.58,15.09,7.82,0.3333333333333333,1.0144084137424894
2024-04-02,LOC003,cotton,88.4,593,38.12,53.91,11.12,23.2,9.73,0.3333333333333333,1.0472844537125243
2024-04-02,LOC004,wheat,28.46,253,25.45,62.04,7.49,18.74,7.78,0.3333333333333333,1.212676943370288
2024-04-02,LOC005,corn,20.4,814,34.04,39.25,1.38,10.9,8.49,0.3333333333333333,0.9099613533946603
2024-04-02,LOC002,potato,17.7,817,41.67,68.85,1.88,10.76,9.25,0.3333333333333333,0.8658334541121933
2024-04-02,LOC002,tomato,65.67,827,38.79,46.67,11.74,15.92,8.91,0.3333333333333333,1.187297031303244
2024-04-02,LOC002,wheat,32.29,724,40.26,33.05,0.8,19.34,7.88,0.3333333333333333,1.0507627928113066
2024-04-03,LOC004,onion,32.3,754,39.26,36.6,5.33,24.83,10.29,0.3333333333333333,0.9343463408847237
2024-04-03,LOC005,cotton,87.24,299,31.41,65.4,10.71,9.95,8.81,0.3333333333333333,1.1673322153542076
2024-04-03,LOC003,soybean,68.93,666,38.81,59.92,1.13,19.37,7.1,0.3333333333333333,1.007086832975097
2024-04-04,LOC001,potato,16.97,905,25.19,51.06,14.82,19.5,11.58,0.3333333333333333,1.1386055250537073
2024-04-04,LOC002,wheat,22.5,1057,31.41,67.4,5.32,13.89,8.65,0.3333333333333333,0.9145091121049642
2024-04-04,LOC001,onion,39.04,364,40.92,37.51,3.68,13.17,10.75,0.3333333333333333,1.0034371390717443
2024-04-05,LOC005,wheat,35.34,752,36.55,40.49,3.7,10.6,11.33,0.3333333333333333,1.0104983425860594
2024-04-05,LOC002,corn,23.67,195,39.53,35.42,2.81,11.58,8.95,0.3333333333333333,0.8976355087478618
2024-04-05,LOC004,cotton,99.87,653,30.37,42.69,8.93,16.81,9.42,0.3333333333333333,1.1934364485069604
2024-04-07,LOC002,potato,18.22,891,28.37,53.56,14.6,17.96,7.25,0.3333333333333333,1.2396452035657197
2024-04-07,LOC005,tomato,56.39,1006,40.82,36.8,9.51,21.19,10.86,0.3333333333333333,1.0490679314675497
2024-04-08,LOC002,cotton,85.69,393,39.56,64.9,8.88,20.55,8.97,0.3333333333333333,0.9300417221055908
2024-04-09,LOC001,soybean,54.48,816,30.16,49.98,4.16,11.09,9.49,0.3333333333333333,0.8842400795884309
2024-04-09,LOC004,cotton,76.85,394,32.59,55.57,3.89,7.03,11.21,0.3333333333333333,0.8550644167989292
2024-04-10,LOC002,corn,27.36,484,38.06,39.45,8.48,5.17,7.02,0.3333333333333333,1.228930386168384
2024-04-10,LOC004,potato,19.27,256,41.59,41.27,10.17,16.82,9.77,0.3333333333333333,1.170481217276468
2024-04-11,LOC005,corn,23.68,270,28.44,53.28,5.13,8.23,8.91,0.3333333333333333,1.130968831008039
2024-04-12,LOC001,rice,42.66,335,37.73,64.34,2.71,20.82,11.79,0.3333333333333333,0.9444976270623417
2024-04-13,LOC001,soybean,67.96,887,29.26,45.26,1.64,19.11,8.8,0.3333333333333333,1.0845576076382117
2024-04-14,LOC001,corn,29.44,998,31.91,35.39,4.46,19.96,8.72,0.3333333333333333,1.225046784794888
2024-04-14,LOC003,corn,22.67,165,35.13,57.97,3.85,16.38,8.84,0.3333333333333333,0.8882417448099227
2024-04-14,LOC002,wheat,28.4,817,35.32,48.5,0.61,24.32,9.83,0.3333333333333333,0.8718177252314256
2024-04-14,LOC004,tomato,52.09,972,29.27,44.3,1.59,10.01,8.08,0.3333333333333333,0.8905086079397457
2024-04-14,LOC003,corn,23.95,382,34.99,61.65,9.44,6.92,11.95,0.3333333333333333,1.1300650537064838
2024-04-14,LOC003,cotton,114.33,286,26.0,41.54,1.71,19.77,8.77,0.3333333333333333,1.2443685412202403
2024-04-15,LOC002,potato,20.77,983,37.45,48.46,12.18,20.17,9.55,0.3333333333333333,1.1271599386239757
2024-04-16,LOC004,tomato,78.89,145,35.04,68.0,1.35,13.89,7.41,0.3333333333333333,1.2319906876437154
2024-04-17,LOC001,potato,15.73,541,27.31,55.39,14.41,7.5,7.23,0.3333333333333333,1.0655782650269372
2024-04-18,LOC004,cotton,112.13,954,30.26,53.96,4.21,6.86,10.9,0.3333333333333333,1.0734944398853499
2024-04-20,LOC004,onion,31.4,1004,30.61,67.74,9.33,5.8,11.76,0.3333333333333333,1.0437957582591193
2024-04-20,LOC005,rice,27.79,832,28.66,44.81,10.02,14.21,11.34,0.3333333333333333,0.8123573053524522
2024-04-20,LOC004,soybean,69.5,886,31.35,38.52,13.23,9.35,9.83,0.3333333333333333,1.1462611202489759
2024-04-21,LOC003,soybean,75.61,410,27.2,39.54,4.29,9.79,11.51,0.3333333333333333,1.132441958646714
2024-04-22,LOC001,cotton,96.86,859,36.53,47.41,13.0,10.8,9.99,0.3333333333333333,1.0195399950583433
2024-04-23,LOC005,cotton,81.37,225,26.59,51.09,8.21,10.61,11.89,0.3333333333333333,1.028215795396191
2024-04-23,LOC005,onion,26.42,364,29.77,65.8,8.58,7.95,11.44,0.3333333333333333,0.850521578104692
2024-04-23,LOC002,soybean,65.48,375,41.57,34.79,1.1,23.5,7.56,0.3333333333333333,0.8443737094346286
2024-04-24,LOC001,cotton,96.65,1051,36.99,65.74,12.85,7.42,7.11,0.3333333333333333,0.9975006839411342
2024-04-25,LOC003,onion,36.76,430,27.28,55.34,9.69,16.07,11.91,0.3333333333333333,1.204654335915579
2024-04-27,LOC001,cotton,96.36,965,29.32,51.85,7.67,16.74,11.99,0.3333333333333333,1.2778447565790607
2024-04-27,LOC001,soybean,83.71,546,25.33,65.9,3.4,13.41,8.78,0.3333333333333333,1.1433874006034255
2024-04-28,LOC002,onion,45.95,285,34.42,41.7,1.0,8.7,9.89,0.3333333333333333,1.2301135833920451
2024-04-28,LOC005,onion,51.86,589,35.8,52.89,2.36,9.34,11.08,0.3333333333333333,1.191375206531149
2024-04-28,LOC002,wheat,31.94,569,36.14,60.85,2.51,20.99,9.68,0.3333333333333333,0.9654064767228971
2024-04-29,LOC005,soybean,87.07,676,39.61,62.33,2.1,11.68,10.06,0.3333333333333333,1.2224241024425124
2024-04-29,LOC002,tomato,78.84,529,35.93,49.1,4.71,16.31,7.46,0.3333333333333333,1.2756866996753446
2024-04-29,LOC003,potato,18.44,336,25.95,65.32,14.31,23.65,8.65,0.3333333333333333,1.2570785371883002
2024-04-29,LOC004,onion,39.15,452,37.72,30.66,9.29,17.14,7.74,0.3333333333333333,1.2388915384810164
2024-04-29,LOC002,corn,28.33,962,31.98,53.04,7.58,10.44,10.59,0.3333333333333333,1.2541321722629886
2024-04-29,LOC003,soybean,64.42,529,31.27,44.36,13.46,18.12,7.27,0.3333333333333333,1.2072334871701051
2024-04-29,LOC003,soybean,57.1,451,26.89,45.42,12.53,14.7,10.72,0.3333333333333333,1.0589194676759368
2024-04-29,LOC004,tomato,47.01,1052,36.95,31.41,10.38,12.89,11.1,0.3333333333333333,0.9890457677504112
2024-04-30,LOC004,tomato,60.81,742,36.58,55.83,5.19,10.05,8.59,0.3333333333333333,1.19911822952051
2024-05-02,LOC005,onion,31.31,698,33.95,53.06,7.93,11.68,10.68,0.4166666666666667,1.058885580431999
2024-05-02,LOC002,potato,21.16,723,29.82,51.33,2.28,18.69,10.34,0.4166666666666667,1.1952666389326672
2024-05-02,LOC003,rice,30.67,951,39.81,32.75,14.01,15.87,8.39,0.4166666666666667,0.8003688446140023
2024-05-03,LOC001,tomato,49.5,759,38.33,55.36,4.66,12.17,7.99,0.4166666666666667,0.8834656931203773
2024-05-03,LOC003,cotton,109.17,260,38.8,36.26,1.75,21.12,8.02,0.4166666666666667,1.0526877986820409
2024-05-03,LOC004,soybean,57.55,542,32.97,52.17,2.16,17.17,7.53,0.4166666666666667,0.8529811723945471
2024-05-04,LOC001,wheat,29.93,830,32.82,64.58,6.89,7.04,9.28,0.4166666666666667,1.1319450599745733
2024-05-04,LOC004,rice,49.08,525,41.65,54.85,8.94,21.76,9.57,0.4166666666666667,1.2457097046256467
2024-05-04,LOC002,soybean,73.0,465,30.79,33.17,4.83,13.58,11.19,0.4166666666666667,1.1459856217242557
2024-05-05,LOC002,corn,26.56,1054,34.16,43.63,10.29,9.09,9.1,0.4166666666666667,1.1667595635191437
2024-05-05,LOC004,cotton,105.08,884,39.92,58.04,12.77,15.3,9.93,0.4166666666666667,1.137916901127694
2024-05-05,LOC004,tomato,46.14,945,35.86,47.88,9.81,11.07,9.44,0.4166666666666667,0.8322026516425032
2024-05-07,LOC004,cotton,80.18,963,34.79,35.32,12.2,12.04,10.15,0.4166666666666667,0.9064829915258328
2024-05-07,LOC004,tomato,58.61,781,28.3,52.29,10.47,13.27,11.22,0.4166666666666667,1.1921145170665977
2024-05-08,LOC001,tomato,51.08,195,29.21,49.82,9.56,20.07,10.91,0.4166666666666667,1.059747249834793
2024-05-08,LOC003,tomato,50.97,161,41.56,33.07,5.85,21.12,8.58,0.4166666666666667,1.0501214722447116
2024-05-08,LOC004,rice,51.15,867,31.38,42.25,4.63,15.46,10.35,0.4166666666666667,1.2494847217962823
2024-05-09,LOC003,cotton,125.16,486,29.89,34.72,3.06,15.41,11.38,0.4166666666666667,1.293523063772788
2024-05-09,LOC003,corn,19.63,558,35.18,32.79,5.35,21.11,10.99,0.4166666666666667,0.8474116471253669
2024-05-09,LOC001,rice,33.78,598,37.64,42.88,8.23,8.06,8.72,0.4166666666666667,0.8491327673064206
2024-05-09,LOC003,wheat,31.63,906,38.43,46.13,14.73,5.71,10.9,0.4166666666666667,1.1907148269599674
2024-05-10,LOC004,cotton,85.68,1009,35.83,54.22,14.35,21.57,10.84,0.4166666666666667,0.8727577348767228
2024-05-11,LOC002,cotton,81.1,957,37.99,61.38,13.12,16.77,11.91,0.4166666666666667,0.9349306551637435
2024-05-11,LOC005,soybean,65.09,457,28.37,32.2,2.41,13.64,10.29,0.4166666666666667,0.8999515444616903
2024-05-12,LOC005,onion,42.03,759,35.36,67.02,4.52,17.29,7.78,0.4166666666666667,1.108745510699777
2024-05-12,LOC001,onion,34.66,639,35.29,35.46,3.42,10.3,10.17,0.4166666666666667,0.9157991296486353
2024-05-12,LOC005,wheat,29.71,352,32.13,63.14,0.84,19.58,9.69,0.4166666666666667,1.0388100223405714
2024-05-13,LOC003,potato,19.77,209,30.27,32.45,12.62,5.8,7.61,0.4166666666666667,1.169961404706076
2024-05-13,LOC004,soybean,48.56,700,29.76,44.25,6.96,18.87,7.59,0.4166666666666667,0.9185302164116934
2024-05-13,LOC003,cotton,103.33,872,37.54,41.08,7.04,12.74,10.72,0.4166666666666667,1.0793362420600212
2024-05-14,LOC002,rice,55.53,926,29.64,42.59,3.75,8.79,9.75,0.4166666666666667,1.2052928294991083
2024-05-15,LOC005,potato,22.58,599,40.36,49.04,0.71,18.44,8.36,0.4166666666666667,1.2102331726168492
2024-05-15,LOC002,soybean,89.05,382,41.87,66.92,4.3,17.28,9.67,0.4166666666666667,1.0924051662861176
2024-05-15,LOC001,soybean,74.85,623,27.03,55.9,4.57,8.12,11.98,0.4166666666666667,1.0238822074404546
2024-05-16,LOC003,wheat,25.21,1006,31.18,36.03,13.97,23.0,10.57,0.4166666666666667,1.0000326189728574
2024-05-16,LOC003,cotton,105.02,945,32.58,41.61,9.38,6.32,10.34,0.4166666666666667,1.217844333711253
2024-05-16,LOC002,wheat,29.52,1036,41.85,67.75,1.96,5.08,10.05,0.4166666666666667,0.9075544440635277
2024-05-16,LOC003,corn,23.13,1064,36.8,33.95,9.88,11.11,8.12,0.4166666666666667,1.1175508116338864
2024-05-16,LOC001,wheat,23.82,426,36.7,64.66,5.53,6.12,11.76,0.4166666666666667,0.8219808955026688
2024-05-16,LOC001,tomato,47.22,929,27.66,58.23,12.46,15.63,10.78,0.4166666666666667,0.9726047097654786
2024-05-17,LOC002,wheat,36.35,1020,32.87,36.21,12.76,24.93,7.29,0.4166666666666667,1.2873649167067502
2024-05-17,LOC001,potato,24.54,1069,40.17,41.15,0.17,14.81,10.89,0.4166666666666667,1.2817424291121229
2024-05-17,LOC001,potato,18.76,317,33.81,64.42,8.62,15.9,11.99,0.4166666666666667,1.0965223625655451
2024-05-18,LOC002,onion,35.26,687,27.6,67.39,10.03,19.51,7.93,0.4166666666666667,1.1331195552642848
2024-05-18,LOC004,onion,34.45,779,39.03,50.34,6.54,18.27,9.11,0.4166666666666667,1.032820957427886
2024-05-18,LOC005,cotton,88.43,186,27.31,50.59,1.0,5.14,10.4,0.4166666666666667,0.8153100184555635
2024-05-18,LOC005,onion,27.04,496,25.7,32.23,13.39,21.4,11.23,0.4166666666666667,0.957650543445052
2024-05-19,LOC005,soybean,75.32,650,32.61,56.5,11.67,14.89,7.27,0.4166666666666667,1.2384554457135524
2024-05-19,LOC002,potato,16.78,705,30.31,41.4,9.46,9.13,10.74,0.4166666666666667,1.1297969887340982
2024-05-20,LOC001,soybean,63.43,178,34.02,58.67,2.46,24.33,9.84,0.4166666666666667,0.8648541683998789
2024-05-21,LOC005,tomato,47.79,594,26.0,38.94,13.6,15.75,8.07,0.4166666666666667,1.0112761183041121
2024-05-21,LOC002,wheat,33.51,312,28.78,59.47,2.83,17.34,10.4,0.4166666666666667,1.0286147896305635
2024-05-21,LOC003,cotton,70.83,204,33.72,42.14,11.15,13.13,8.51,0.4166666666666667,0.8566074354826421
2024-05-21,LOC003,rice,56.49,902,25.18,33.88,2.6,14.69,10.09,0.4166666666666667,1.2137355548688995
2024-05-23,LOC001,cotton,82.04,222,28.84,43.31,12.41,12.77,10.09,0.4166666666666667,0.918325237289294
2024-05-23,LOC005,tomato,46.45,483,30.32,48.54,2.78,16.32,7.54,0.4166666666666667,0.876333531609923
2024-05-24,LOC002,tomato,39.5,377,32.18,38.71,6.91,13.07,7.31,0.4166666666666667,0.9032403165094695
2024-05-24,LOC005,cotton,112.6,108,37.82,57.37,9.49,19.4,9.1,0.4166666666666667,1.240539665135578
2024-05-24,LOC004,rice,44.18,846,29.73,38.03,9.21,21.45,7.29,0.4166666666666667,1.2240448763737077
2024-05-25,LOC005,soybean,63.56,250,28.13,33.19,10.81,24.28,9.86,0.4166666666666667,1.1710901793916384
2024-05-25,LOC002,soybean,51.08,315,29.34,58.53,7.97,10.44,11.27,0.4166666666666667,0.9581525719505526
2024-05-25,LOC003,corn,20.51,268,40.13,67.39,10.45,19.57,7.61,0.4166666666666667,0.9737519281331863
2024-05-25,LOC002,onion,32.36,1051,38.8,38.61,9.51,13.38,11.55,0.4166666666666667,0.976359798494381
2024-05-25,LOC002,soybean,63.43,166,26.44,63.33,12.0,13.98,7.46,0.4166666666666667,1.2061939300107998
2024-05-26,LOC005,potato,21.84,517,33.92,68.91,3.09,17.81,7.08,0.4166666666666667,1.1243427503758063
2024-05-26,LOC003,tomato,62.82,1013,38.06,65.4,2.64,23.06,11.57,0.4166666666666667,1.0129938250239516
2024-05-26,LOC001,wheat,29.62,638,39.34,31.59,3.07,24.72,8.99,0.4166666666666667,0.9040767153531166
2024-05-26,LOC004,wheat,34.3,523,41.8,58.53,7.86,13.08,11.71,0.4166666666666667,1.2006951237845993
2024-05-27,LOC002,onion,39.01,886,31.25,55.06,10.51,8.16,9.07,0.4166666666666667,1.2629201969520005
2024-05-27,LOC003,corn,28.44,545,25.81,49.53,2.06,16.23,10.99,0.4166666666666667,1.080285586506573
2024-05-27,LOC001,corn,20.28,347,27.4,47.26,9.65,20.71,10.56,0.4166666666666667,1.0399378065778044
2024-05-27,LOC004,wheat,34.9,500,40.57,33.87,1.0,20.98,10.18,0.4166666666666667,1.0327574358205756
2024-05-27,LOC003,corn,29.49,856,38.63,56.37,0.6,20.81,7.57,0.4166666666666667,1.1775053309518482
2024-05-27,LOC004,potato,16.86,193,38.11,45.62,0.76,6.0,11.58,0.4166666666666667,0.9015169285646497
2024-05-28,LOC005,tomato,60.83,903,34.74,33.34,2.39,16.88,10.96,0.4166666666666667,1.0611572034530914
2024-05-28,LOC005,wheat,31.35,779,35.21,61.5,13.1,21.86,9.95,0.4166666666666667,1.2115925924239335
2024-05-28,LOC005,potato,24.66,812,33.24,46.72,0.15,9.78,9.2,0.4166666666666667,1.220308592342029
2024-05-29,LOC003,rice,38.94,386,30.75,44.86,13.92,16.24,10.28,0.4166666666666667,1.1695375472405256
2024-05-29,LOC002,rice,55.72,968,33.46,55.22,1.83,22.25,7.21,0.4166666666666667,1.192073531649706
2024-05-29,LOC001,wheat,23.53,330,41.05,51.06,5.98,7.19,8.86,0.4166666666666667,0.8924232860558896
2024-05-29,LOC002,onion,49.06,1024,35.57,46.58,3.71,16.88,8.35,0.4166666666666667,1.1139035487445925
2024-05-29,LOC001,wheat,26.97,797,35.78,49.16,12.43,10.86,7.06,0.4166666666666667,0.925054600362401
2024-05-30,LOC004,corn,18.7,932,39.65,35.12,11.78,5.31,8.7,0.4166666666666667,0.8276227455904827
2024-05-30,LOC001,onion,36.06,964,36.71,38.82,3.72,15.29,10.77,0.4166666666666667,0.9639144292672095
2024-05-30,LOC001,corn,21.44,720,27.31,61.99,7.87,12.47,8.38,0.4166666666666667,1.1395875232482173
2024-05-30,LOC005,tomato,36.85,1053,25.51,54.55,6.05,10.13,10.51,0.4166666666666667,0.8243140694237416
2024-05-30,LOC004,onion,41.69,380,35.17,66.45,12.21,15.96,10.07,0.4166666666666667,1.1307048945975913
2024-05-31,LOC004,cotton,71.12,654,32.51,63.44,9.08,5.15,8.54,0.4166666666666667,0.8254978459270277
2024-05-31,LOC001,rice,39.09,763,35.3,50.91,1.81,24.3,8.16,0.4166666666666667,0.8672933822157609
2024-05-31,LOC004,wheat,27.1,326,36.94,47.65,13.88,5.26,7.34,0.4166666666666667,0.9415182784998408
2024-05-31,LOC002,rice,43.03,385,39.3,39.84,8.9,14.09,9.82,0.4166666666666667,1.0599617921731372
2024-05-31,LOC003,potato,17.75,203,27.56,45.44,11.45,11.2,10.89,0.4166666666666667,1.0530514014654102
2024-06-01,LOC003,cotton,103.82,967,30.05,70.07,79.66,14.6,6.98,0.5,1.027054688870335
2024-06-01,LOC004,wheat,26.36,326,24.87,88.46,77.61,9.1,6.16,0.5,0.913330047198915
2024-06-01,LOC004,potato,15.92,703,28.53,80.2,57.43,10.58,6.15,0.5,0.8164903527791155
2024-06-02,LOC003,tomato,60.16,610,25.62,81.26,44.87,16.09,4.85,0.5,1.0551371744961715
2024-06-02,LOC003,tomato,40.97,1067,22.06,70.34,27.6,8.56,9.8,0.5,0.8810345593496801
2024-06-03,LOC005,cotton,90.3,928,22.32,73.62,92.71,15.88,3.44,0.5,0.9298350153701787
2024-06-03,LOC003,tomato,50.97,991,31.63,80.98,53.79,7.04,4.74,0.5,0.9962664022436793
2024-06-04,LOC001,corn,17.93,229,22.16,49.29,19.93,14.98,9.31,0.5,0.8074559736976028
2024-06-04,LOC001,soybean,66.83,706,24.65,66.72,76.88,24.81,3.65,0.5,1.0861460036260515
2024-06-05,LOC003,potato,17.57,654,30.95,63.61,65.34,22.62,3.92,0.5,0.9196406398765729
2024-06-05,LOC005,wheat,26.19,921,23.95,44.06,19.08,19.45,11.52,0.5,0.981006469427785
2024-06-05,LOC003,rice,41.43,184,30.5,81.47,55.58,8.77,5.63,0.5,0.8915798021831902
2024-06-06,LOC001,cotton,63.42,377,26.57,57.11,14.6,22.84,7.27,0.5,0.8174761745149406
2024-06-06,LOC003,soybean,67.77,759,22.61,91.61,68.37,14.38,5.01,0.5,0.9312440044188366
2024-06-06,LOC005,rice,50.61,652,27.06,68.69,66.96,6.55,7.0,0.5,1.136883899718537
2024-06-07,LOC004,tomato,71.55,592,27.81,67.5,95.63,12.94,3.39,0.5,1.2264462367679814
2024-06-07,LOC002,corn,28.29,1067,30.17,84.06,24.17,10.39,11.85,0.5,1.232814238103846
2024-06-07,LOC003,corn,32.51,204,25.48,94.81,42.39,18.5,3.03,0.5,1.2315714542819332
2024-06-07,LOC002,corn,20.53,436,28.5,86.81,39.29,17.35,3.15,0.5,0.8125792149279165
2024-06-07,LOC001,rice,46.12,504,30.75,80.85,72.34,16.68,3.47,0.5,1.2042940893460785
2024-06-08,LOC003,corn,20.98,496,28.94,72.63,68.7,10.68,4.2,0.5,0.8756169019298451
2024-06-09,LOC001,soybean,81.24,1057,29.27,79.18,31.19,23.5,4.1,0.5,1.1839797084815833
2024-06-09,LOC004,wheat,31.07,805,22.72,76.59,29.1,19.89,9.0,0.5,1.07805005379198
2024-06-09,LOC002,tomato,42.85,314,30.81,86.07,26.86,6.04,11.16,0.5,0.933682414531079
2024-06-10,LOC002,corn,22.32,343,31.41,66.13,36.66,6.36,4.95,0.5,0.956655110647725
2024-06-10,LOC001,rice,38.74,801,26.47,72.0,53.35,20.6,5.71,0.5,0.8953794094429346
2024-06-10,LOC002,onion,29.93,400,31.25,74.29,31.82,8.8,6.67,0.5,0.9024241402816862
2024-06-10,LOC002,potato,12.65,1099,25.87,62.58,19.53,22.89,9.85,0.5,0.8561724982278605
2024-06-12,LOC002,rice,46.83,321,25.96,81.4,43.62,6.08,3.44,0.5,1.0262596474617072
2024-06-12,LOC001,corn,25.92,640,25.42,77.6,73.85,9.77,6.78,0.5,1.0809930249921023
2024-06-13,LOC005,potato,15.81,425,25.38,32.7,13.44,10.93,11.63,0.5,1.1088094838922153
2024-06-14,LOC002,potato,21.11,506,30.24,76.96,73.84,13.26,6.35,0.5,1.2329266872441376
2024-06-14,LOC005,potato,19.72,823,23.29,93.42,47.53,9.25,6.13,0.5,1.1826960004850617
2024-06-15,LOC001,wheat,30.22,795,22.08,85.2,90.15,14.56,5.87,0.5,0.9662727683031095
2024-06-15,LOC005,rice,52.68,701,28.26,91.04,80.29,7.61,5.94,0.5,1.1760031638221515
2024-06-15,LOC001,tomato,65.22,858,27.48,78.03,92.31,22.16,4.98,0.5,1.1874306554635297
2024-06-15,LOC003,onion,48.66,394,22.94,74.3,98.31,20.78,6.81,0.5,1.2904533856767864
2024-06-15,LOC003,wheat,29.68,825,24.27,39.27,17.17,14.02,11.12,0.5,1.229639123621051
2024-06-15,LOC003,soybean,60.17,284,25.02,81.39,92.55,19.81,5.42,0.5,0.9605615353640862
2024-06-16,LOC003,potato,22.71,1084,31.3,85.0,32.32,19.07,5.63,0.5,1.1970051234180936
2024-06-16,LOC001,cotton,78.28,849,26.8,90.25,62.6,21.93,5.62,0.5,0.8450380055934514
2024-06-16,LOC003,soybean,63.6,755,31.99,39.47,11.08,6.36,11.27,0.5,1.1432668781597808
2024-06-17,LOC003,corn,24.04,382,25.94,89.0,55.58,17.59,4.89,0.5,1.03971114240131
2024-06-17,LOC001,soybean,72.46,396,27.39,88.82,58.16,8.78,5.42,0.5,1.124080381502111
2024-06-17,LOC002,onion,36.66,1034,29.09,85.31,26.83,21.03,11.05,0.5,1.1181156471891953
2024-06-18,LOC004,soybean,61.86,859,29.43,61.42,41.45,7.75,6.7,0.5,0.9944359971332157
